,ID,ID,ID,,,,Line,,Notes by AR,Notes by DK
Integrated,ZagreusHome_,2216,ZagreusHome_2216,,,,"Never wanna get on her bad side ever again, yikes.",,,
Integrated,ZagreusHome_,2218,ZagreusHome_2218,,,,"Never wanna get on her bad side ever again, yikes.",,,
Integrated,ZagreusHome_,2222,ZagreusHome_2222,,,,I promise I'll take care of him. For as long as he'll have me.,,,
Integrated,ZagreusHome_,2224,ZagreusHome_2224,,,,She'll be fine! No one works harder than Lulu.,,,
Integrated,ZagreusHome_,2226,ZagreusHome_2226,,,,"I will. She'd do the same for me. Pretty sure, at least.",,,
Integrated,ZagreusHome_,2229,ZagreusHome_2229,,,,But it doesn't hurt they're the cutest widdle guys!,,,
Integrated,ZagreusHome_,2231,ZagreusHome_2231,,,,Kinda calculatin' when ya put it like that...,,,
Integrated,ZagreusHome_,2236,ZagreusHome_2236,,,,That's quite alright. It never spoils 'n you have all the time in the world.,,,
Unused,ZagreusHome_,2242,ZagreusHome_2242,,,,I'll do everything I can.,,,
Integrated,ZagreusHome_,2244,ZagreusHome_2244,,,,"Please do. Until next time, Mother Moon...!",,,
Integrated,ZagreusHome_,2245,ZagreusHome_2245,,,,"It was my pleasure. Now... try to work things out, yeah?",,,
Integrated,ZagreusHome_,2248,ZagreusHome_2248,,,,"I see. Well, I'll leave you two to your reunion.",,,
Integrated,ZagreusHome_,2251,ZagreusHome_2251,,,,This blows.,,,
Integrated,ZagreusHome_,2255,ZagreusHome_2255,,,,This is bullshit!,,,
Unused,ZagreusHome_,2259,ZagreusHome_2259,,,,<Scoff> Yes...,,,
Integrated,ZagreusHome_,2260,ZagreusHome_2260,,,,Nice!,,,
Integrated,ZagreusHome_,2261,ZagreusHome_2261,,,,A whole club!,,,
Integrated,ZagreusHome_,2264,ZagreusHome_2264,,,,"Well, keep it up, Zoe!",,,
Integrated,ZagreusHome_,2267,ZagreusHome_2267,,,,Ah. I see. I guess. I think?,,,
Integrated,ZagreusHome_,2270,ZagreusHome_2270,,,,Doesn't answer to me either.,,,
Integrated,ZagreusHome_,2273,ZagreusHome_2273,,,,Oooookay.,,,
Integrated,ZagreusHome_,2275,ZagreusHome_2275,,,,I like the positive attitude.,,,
Integrated,ZagreusHome_,2277,ZagreusHome_2277,,,,"Uh, guess I'll just let Darius keep shootin' his shot, then...",,,
Integrated,ZagreusHome_,2280,ZagreusHome_2280,,,,<Ahem> Fair point.,,,
Integrated,ZagreusHome_,2283,ZagreusHome_2283,,,,I know. I know. You're right.,,,
Integrated,ZagreusHome_,2285,ZagreusHome_2285,,,,I still wanna know what his deal with Phel is...,,,
Integrated,ZagreusHome_,2288,ZagreusHome_2288,,,,I gotta talk to Mother Moon 'bout this.,,,
Integrated,ZagreusHome_,2290,ZagreusHome_2290,,,,Wait! Mother Moon... Damn it.,,,
Integrated,ZagreusHome_,2292,ZagreusHome_2292,,,,I'm just so glad you're back.,,,
Integrated,ZagreusHome_,2296,ZagreusHome_2296,,,,"Alright then, keep your secrets.",,,
Integrated,ZagreusHome_,2298,ZagreusHome_2298,,,,I'll be all ears.,,,
Integrated,ZagreusHome_,2299,ZagreusHome_2299,,,,The Mirror of Night...,,,
Integrated,ZagreusHome_,2300,ZagreusHome_2300,,,,Mother Moon updated my mirror...,,,
Integrated,ZagreusHome_,2301,ZagreusHome_2301,,,,There's the Silver Sister's work order...,,,
Integrated,ZagreusHome_,2302,ZagreusHome_2302,,,,"The Eldest Sigil. Mother Moon needs it upgraded, huh.",,,
Integrated,ZagreusHome_,2303,ZagreusHome_2303,,,,The Eldest Sigil should be fully powered up for Mother Moon.,,,
Integrated,ZagreusHome_,2304,ZagreusHome_2304,,,,"House Contractor, the Eldest Sigil is an ancient relic, isn't it? Surely it could use an update.",,,
Integrated,ZagreusHome_,2305,ZagreusHome_2305,,,,I'd like my Darkness back.,,,
Integrated,ZagreusHome_,2306,ZagreusHome_2306,,,,How 'bout a new beginnin'?,,,
Integrated,ZagreusHome_,2307,ZagreusHome_2307,,,,Let's try this Mirror stuff again.,,,
Integrated,ZagreusHome_,2308,ZagreusHome_2308,,,,Gimme my darkness back.,,,
Integrated,ZagreusHome_,2309,ZagreusHome_2309,,,,Show me somethin' new.,,,
Integrated,ZagreusHome_,2310,ZagreusHome_2310,,,,How else can I improve?,,,
Integrated,ZagreusHome_,2311,ZagreusHome_2311,,,,What more potential do I have?,,,
Integrated,ZagreusHome_,2312,ZagreusHome_2312,,,,Let's see the last of 'em.,,,
Integrated,ZagreusHome_,2313,ZagreusHome_2313,,,,The Yorick contract. I can buy it out...,,,
Integrated,ZagreusHome_,2314,ZagreusHome_2314,,,,Should check back later for the Yorick contract.,,,
Integrated,ZagreusHome_,2315,ZagreusHome_2315,,,,Yasuo's contract. I can release him...,,,
Integrated,ZagreusHome_,2316,ZagreusHome_2316,,,,It'll take some time for Yas' contract to show up.,,,
Integrated,ZagreusHome_,2317,ZagreusHome_2317,,,,"By my princley authority, I hereby release Yorick from the terms of his pact!",,,
Integrated,ZagreusHome_,2318,ZagreusHome_2318,,,,I hereby release Yasuo from the terms of his pact! I'm the prince 'n I say so!,,,
Unused,ZagreusHome_,2321,ZagreusHome_2321,,,,"That means a lot comin' from you, bro!",,,
Integrated,ZagreusHome_,2326,ZagreusHome_2326,,,,"Who knows, they might surprise ya.",,,
Integrated,ZagreusHome_,2328,ZagreusHome_2328,,,,Looking forward to it.,,,
Integrated,ZagreusHome_,2331,ZagreusHome_2331,,,,"Ahem, I, uh, forgot somethin'.",,,
Integrated,ZagreusHome_,2332,ZagreusHome_2332,,,,"Hm, had to come back for somethin'.",,,
Integrated,ZagreusHome_,2333,ZagreusHome_2333,,,,Forgot somethin' again!,,,
Integrated,ZagreusHome_,2334,ZagreusHome_2334,,,,Thought I'd just pop back in.,,,
Integrated,ZagreusHome_,2335,ZagreusHome_2335,,,,"Ungh, how can something so small be so evil?",,,
Integrated,ZagreusHome_,2336,ZagreusHome_2336,,,,"Mmph, that blasted tiny vermin...",,,
Integrated,ZagreusHome_,2337,ZagreusHome_2337,,,,"Augh, I'll have my vengeance, you little rats.",,,
Integrated,ZagreusHome_,2338,ZagreusHome_2338,,,,"Oof, well, not my proudest battle...",,,
Integrated,ZagreusHome_,2339,ZagreusHome_2339,,,,Prophecy fulfilled!,,,
Integrated,ZagreusHome_,2340,ZagreusHome_2340,,,,Scratch one off the Fated List.,,,
Integrated,ZagreusHome_,2341,ZagreusHome_2341,,,,Was only a matter of time I s'pose.,,,
Integrated,ZagreusHome_,2342,ZagreusHome_2342,,,,That's one prophecy out of the way.,,,
Integrated,ZagreusHome_,2343,ZagreusHome_2343,,,,I guess this came to pass!,,,
Integrated,ZagreusHome_,2344,ZagreusHome_2344,,,,"Whaddaya know, this came true.",,,
Integrated,ZagreusHome_,2345,ZagreusHome_2345,,,,"No, keep 'em.",,,
Integrated,ZagreusHome_,2346,ZagreusHome_2346,,,,I just thought it had been too long without hearin' some Zoe wisecrack.,,,
Integrated,ZagreusHome_,2347,ZagreusHome_2347,,,,Well this should help ya keep an eye on him.,,,
Integrated,ZagreusHome_,2348,ZagreusHome_2348,,,,Must be the regular feedin's.,,,
Integrated,ZagreusHome_,2349,ZagreusHome_2349,,,,Yas must be in Asphodel.,,,
Integrated,ZagreusHome_,2350,ZagreusHome_2350,,,,"Yas must be chattin' with Yone, I guess.",,,
Integrated,ZagreusHome_,2351,ZagreusHome_2351,,,,Yasuo is on break.,,,
Integrated,ZagreusHome_,2352,ZagreusHome_2352,,,,Check my record here...,,,
Integrated,ZagreusHome_,2353,ZagreusHome_2353,,,,Just a quick peek.,,,
Integrated,ZagreusHome_,2354,ZagreusHome_2354,,,,Just mindin' my own business.,,,
Integrated,ZagreusHome_,2355,ZagreusHome_2355,,,,How am I doing...,,,
Integrated,ZagreusHome_,2356,ZagreusHome_2356,,,,Lemme see here.,,,
Integrated,ZagreusHome_,2357,ZagreusHome_2357,,,,Old timer's keepin' tabs.,,,
Integrated,ZagreusHome_,2358,ZagreusHome_2358,,,,Every one of my escape attempts...,,,
Integrated,ZagreusHome_,2359,ZagreusHome_2359,,,,How've I been doin'.,,,
Integrated,ZagreusHome_,2360,ZagreusHome_2360,,,,Let's see how I'm doin'.,,,
Integrated,ZagreusHome_,2361,ZagreusHome_2361,,,,Check my file here.,,,
Integrated,ZagreusHome_,2362,ZagreusHome_2362,,,,Did not go well.,,,
Integrated,ZagreusHome_,2363,ZagreusHome_2363,,,,"Oof, that one...",,,
Integrated,ZagreusHome_,2364,ZagreusHome_2364,,,,"Oh, this one...",,,
Integrated,ZagreusHome_,2365,ZagreusHome_2365,,,,Ehh...,,,
Integrated,ZagreusHome_,2366,ZagreusHome_2366,,,,Think I remember this one.,,,
Integrated,ZagreusHome_,2367,ZagreusHome_2367,,,,What happened that time...,,,
Integrated,ZagreusHome_,2368,ZagreusHome_2368,,,,That was painful.,,,
Integrated,ZagreusHome_,2369,ZagreusHome_2369,,,,Not a good time.,,,
Integrated,ZagreusHome_,2370,ZagreusHome_2370,,,,Not my best.,,,
Integrated,ZagreusHome_,2371,ZagreusHome_2371,,,,Ouch...,,,
Integrated,ZagreusHome_,2372,ZagreusHome_2372,,,,Mmm....,,,
Integrated,ZagreusHome_,2373,ZagreusHome_2373,,,,Tsk...,,,
Integrated,ZagreusHome_,2374,ZagreusHome_2374,,,,Augh...,,,
Integrated,ZagreusHome_,2375,ZagreusHome_2375,,,,Yeah...,,,
Integrated,ZagreusHome_,2376,ZagreusHome_2376,,,,Good.,,,
Integrated,ZagreusHome_,2377,ZagreusHome_2377,,,,Mm-hm.,,,
Integrated,ZagreusHome_,2378,ZagreusHome_2378,,,,Hm.,,,
Integrated,ZagreusHome_,2379,ZagreusHome_2379,,,,Did it.,,,
Integrated,ZagreusHome_,2380,ZagreusHome_2380,,,,That's how it's done.,,,
Integrated,ZagreusHome_,2381,ZagreusHome_2381,,,,Made it that time.,,,
Integrated,ZagreusHome_,2382,ZagreusHome_2382,,,,Nice.,,,
Integrated,ZagreusHome_,2383,ZagreusHome_2383,,,,Not bad.,,,
Integrated,ZagreusHome_,2384,ZagreusHome_2384,,,,Not too bad.,,,
Integrated,ZagreusHome_,2385,ZagreusHome_2385,,,,Made it out.,,,
Integrated,ZagreusHome_,2386,ZagreusHome_2386,,,,"Fine work, Me.",,,
Integrated,ZagreusHome_,2387,ZagreusHome_2387,,,,Good job.,,,
Integrated,ZagreusHome_,2388,ZagreusHome_2388,,,,What a joke.,,,
Integrated,ZagreusHome_,2389,ZagreusHome_2389,,,,The job's number one perk... no thanks.,,,
Integrated,ZagreusHome_,2390,ZagreusHome_2390,,,,Not thirsty.,,,
Integrated,ZagreusHome_,2391,ZagreusHome_2391,,,,Still not thirsty.,,,
Integrated,ZagreusHome_,2392,ZagreusHome_2392,,,,Still definitely not thirsty.,,,
Integrated,ZagreusHome_,2393,ZagreusHome_2393,,,,"Mm, no.",,,
Integrated,ZagreusHome_,2394,ZagreusHome_2394,,,,"I've had enough suspicious water, thanks.",,,
Integrated,ZagreusHome_,2395,ZagreusHome_2395,,,,Never seen anyone drink this stuff.,,,
Integrated,ZagreusHome_,2396,ZagreusHome_2396,,,,I can wait till the next Fountain Chamber.,,,
Integrated,ZagreusHome_,2397,ZagreusHome_2397,,,,No...,,,
Integrated,ZagreusHome_,2398,ZagreusHome_2398,,,,Not happenin'.,,,
Integrated,ZagreusHome_,2399,ZagreusHome_2399,,,,Never.,,,
Integrated,ZagreusHome_,2400,ZagreusHome_2400,,,,Wonder if Phel can get me another autograph?,,,
Integrated,ZagreusHome_,2402,ZagreusHome_2402,,,,You really think so...?,,,
Integrated,ZagreusHome_,2405,ZagreusHome_2405,,,,Guess that makes sense.,,,
Integrated,ZagreusHome_,2407,ZagreusHome_2407,,,,I wouldn't be able to cope.,,,
Integrated,ZagreusHome_,2409,ZagreusHome_2409,,,,My pleasure.,,,
Integrated,ZagreusHome_,2410,ZagreusHome_2410,,,,Mother Moon might be with Kindred...,,,
Integrated,ZagreusHome_,2411,ZagreusHome_2411,,,,Maybe Mother Moon is with Kindred...,,,
Integrated,ZagreusHome_,2412,ZagreusHome_2412,,,,"Mother Moon is with Kindred, huh...",,,
Integrated,ZagreusHome_,2413,ZagreusHome_2413,,,,All my escape attempts...,,,
Integrated,ZagreusHome_,2414,ZagreusHome_2414,,,,The Security Log...,,,
Integrated,ZagreusHome_,2415,ZagreusHome_2415,,,,"What's the latest, Security Log?",,,
Integrated,ZagreusHome_,2416,ZagreusHome_2416,,,,"We meet again, Security Log.",,,
Integrated,ZagreusHome_,2417,ZagreusHome_2417,,,,The Security Log keepin' up?,,,
Integrated,ZagreusHome_,2418,ZagreusHome_2418,,,,There is no escape.,,,
Integrated,ZagreusHome_,2419,ZagreusHome_2419,,,,There is no escape...,,,
Integrated,ZagreusHome_,2420,ZagreusHome_2420,,,,Is there no escape?,,,
Integrated,ZagreusHome_,2421,ZagreusHome_2421,,,,What do they have on me.,,,
Integrated,ZagreusHome_,2422,ZagreusHome_2422,,,,Let's see what they got on me.,,,
Integrated,ZagreusHome_,2423,ZagreusHome_2423,,,,Let's check the numbers.,,,
Integrated,ZagreusHome_,2424,ZagreusHome_2424,,,,Let's see my rap sheet.,,,
Integrated,ZagreusHome_,2425,ZagreusHome_2425,,,,Check the rap sheet...,,,
Integrated,ZagreusHome_,2426,ZagreusHome_2426,,,,My permanent record.,,,
Integrated,ZagreusHome_,2427,ZagreusHome_2427,,,,Take a quick look then.,,,
Integrated,ZagreusHome_,2428,ZagreusHome_2428,,,,Trackin' my every move...,,,
Integrated,ZagreusHome_,2429,ZagreusHome_2429,,,,"Let's see some numbers, then.",,,
Integrated,ZagreusHome_,2430,ZagreusHome_2430,,,,I've seen enough.,,,
Integrated,ZagreusHome_,2431,ZagreusHome_2431,,,,Enough snoopin' for now.,,,
Integrated,ZagreusHome_,2432,ZagreusHome_2432,,,,Informative.,,,
Integrated,ZagreusHome_,2433,ZagreusHome_2433,,,,Interestin'.,,,
Integrated,ZagreusHome_,2434,ZagreusHome_2434,,,,"Well, back to not lookin' at the Security Log.",,,
Integrated,ZagreusHome_,2435,ZagreusHome_2435,,,,"Farewell, Security Log.",,,
Integrated,ZagreusHome_,2436,ZagreusHome_2436,,,,"Well, back to not lookin' at my Permanent Record.",,,
Integrated,ZagreusHome_,2437,ZagreusHome_2437,,,,"Farewell, Permanent Record.",,,
Integrated,ZagreusHome_,2438,ZagreusHome_2438,,,,Till next time.,,,
Integrated,ZagreusHome_,2439,ZagreusHome_2439,,,,That's enough numbers.,,,
Integrated,ZagreusHome_,2440,ZagreusHome_2440,,,,Enough numbers for now.,,,
Integrated,ZagreusHome_,2441,ZagreusHome_2441,,,,Enough of that.,,,
Integrated,ZagreusHome_,2442,ZagreusHome_2442,,,,I'm good on numbers for now.,,,
Integrated,ZagreusHome_,2443,ZagreusHome_2443,,,,"Well, back to it.",,,
Integrated,ZagreusHome_,2444,ZagreusHome_2444,,,,Alright then.,,,
Integrated,ZagreusHome_,2445,ZagreusHome_2445,,,,Good info.,,,
Integrated,ZagreusHome_,2446,ZagreusHome_2446,,,,Good to know.,,,
Integrated,ZagreusHome_,2447,ZagreusHome_2447,,,,Boons...,,,
Integrated,ZagreusHome_,2448,ZagreusHome_2448,,,,My Boons...,,,
Integrated,ZagreusHome_,2449,ZagreusHome_2449,,,,Boon records...,,,
Integrated,ZagreusHome_,2450,ZagreusHome_2450,,,,All my Boons...,,,
Integrated,ZagreusHome_,2451,ZagreusHome_2451,,,,Infernal Arms...,,,
Integrated,ZagreusHome_,2452,ZagreusHome_2452,,,,My weapons...,,,
Integrated,ZagreusHome_,2453,ZagreusHome_2453,,,,Records of my weapons...,,,
Integrated,ZagreusHome_,2454,ZagreusHome_2454,,,,Weapon records...,,,
Integrated,ZagreusHome_,2455,ZagreusHome_2455,,,,Ornn Hammer records...,,,
Integrated,ZagreusHome_,2456,ZagreusHome_2456,,,,My Hammer enchantments...,,,
Integrated,ZagreusHome_,2457,ZagreusHome_2457,,,,Ornn Hammer enchantments...,,,
Integrated,ZagreusHome_,2458,ZagreusHome_2458,,,,Hammer records...,,,
Integrated,ZagreusHome_,2459,ZagreusHome_2459,,,,Aspects of my weapons...,,,
Integrated,ZagreusHome_,2460,ZagreusHome_2460,,,,My Aspect records...,,,
Integrated,ZagreusHome_,2461,ZagreusHome_2461,,,,Records of my Aspects...,,,
Integrated,ZagreusHome_,2462,ZagreusHome_2462,,,,My Weapon Aspects...,,,
Integrated,ZagreusHome_,2463,ZagreusHome_2463,,,,Keepsake records...,,,
Integrated,ZagreusHome_,2464,ZagreusHome_2464,,,,Records of my Keepsakes...,,,
Integrated,ZagreusHome_,2465,ZagreusHome_2465,,,,All my Keepsakes....,,,
Integrated,ZagreusHome_,2466,ZagreusHome_2466,,,,"My Keepsakes, huh...",,,
Integrated,ZagreusHome_,2467,ZagreusHome_2467,,,,Nothin' here yet.,,,
Integrated,ZagreusHome_,2468,ZagreusHome_2468,,,,Nothin' here.,,,
Integrated,ZagreusHome_,2469,ZagreusHome_2469,,,,"Say, Alune's the featured servant of the House.",,,
Integrated,ZagreusHome_,2470,ZagreusHome_2470,,,,Looks like Alune's the featured servant of the House.,,,
Integrated,ZagreusHome_,2471,ZagreusHome_2471,,,,Lunie's the featured servant of the House again.,,,
Integrated,ZagreusHome_,2472,ZagreusHome_2472,,,,"Alune, the featured servant of the House.",,,
Integrated,ZagreusHome_,2473,ZagreusHome_2473,,,,Phel's the featured servant of the House again.,,,
Integrated,ZagreusHome_,2474,ZagreusHome_2474,,,,"Phel's the featured servant, once again.",,,
Integrated,ZagreusHome_,2475,ZagreusHome_2475,,,,Phel's got the top honors again I guess.,,,
Integrated,ZagreusHome_,2476,ZagreusHome_2476,,,,"Aphelios, featured servant of the House.",,,
Integrated,ZagreusHome_,2477,ZagreusHome_2477,,,,Won't ever see my face up on that wall I guess.,,,
Integrated,ZagreusHome_,2478,ZagreusHome_2478,,,,It's only ever one of the twins up there.,,,
Integrated,ZagreusHome_,2482,ZagreusHome_2482,,,,"Yep, real soon!",,,
Integrated,ZagreusHome_,2485,ZagreusHome_2485,,,,I've got her back.,,,
Integrated,ZagreusHome_,2487,ZagreusHome_2487,,,,Sometimes ya just gotta speak your mind!,,,
Integrated,ZagreusHome_,2490,ZagreusHome_2490,,,,We've gotta stand up for her!,,,
Integrated,ZagreusHome_,2492,ZagreusHome_2492,,,,Everyone here is like family to me.,,,
Integrated,ZagreusHome_,2494,ZagreusHome_2494,,,,"I'll get it outta you one way or another, moonboy.",,,
Integrated,ZagreusHome_,2497,ZagreusHome_2497,,,,"Eh, you're probably right...",,,
Integrated,ZagreusHome_,2499,ZagreusHome_2499,,,,Least I could do after all you guys have done for me.,,,
Integrated,ZagreusHome_,2502,ZagreusHome_2502,,,,"Haha, I remember you bein' real mischievous as a kid.",,,
Integrated,ZagreusHome_,2504,ZagreusHome_2504,,,,Coulda fooled me.,,,
Integrated,ZagreusHome_,2506,ZagreusHome_2506,,,,"Hehe, sure.",,,
Integrated,ZagreusHome_,2508,ZagreusHome_2508,,,,Fair enough.,,,
Integrated,ZagreusHome_,2510,ZagreusHome_2510,,,,"Nope, never have!",,,
Integrated,ZagreusHome_,2512,ZagreusHome_2512,,,,"OK, I admit that was a dumb question.",,,
Integrated,ZagreusHome_,2515,ZagreusHome_2515,,,,Did she really think that far ahead...?,,,
Integrated,ZagreusHome_,2518,ZagreusHome_2518,,,,"Vitality, huh...",,,
Integrated,ZagreusHome_,2520,ZagreusHome_2520,,,,Huh? Like what?,,,
Integrated,ZagreusHome_,2523,ZagreusHome_2523,,,,"Sweet'? Wait, Phel--! Gah...",,,
Integrated,ZagreusHome_,2525,ZagreusHome_2525,,,,"Teasin' me, huh? I'll get my revenge...",,,
Integrated,ZagreusHome_,2529,ZagreusHome_2529,,,,"I love love, hehe!",,,
Unused,ZagreusHome_,2530,ZagreusHome_2530,,,,"...I did. Sometimes I need to slow things down. I'm thankful that we've been on better terms, lately. I don't ever wanna make a mess of things like I did, 'n hurt you real bad again...",,,
Integrated,ZagreusHome_,2534,ZagreusHome_2534,,,,Probably!,,,
Integrated,ZagreusHome_,2537,ZagreusHome_2537,,,,"You're a pretty fantastic trio of siblings, that's for sure.",,,
Integrated,ZagreusHome_,2540,ZagreusHome_2540,,,,I'm glad you could understand.,,,
Integrated,ZagreusHome_,2542,ZagreusHome_2542,,,,Wait!  Phel!! Ugh.,,,
Integrated,ZagreusHome_,2545,ZagreusHome_2545,,,,You bet I will.,,,
Integrated,ZagreusHome_,2548,ZagreusHome_2548,,,,I think you're gorgeous no matter what ya do.,,,
Unused,ZagreusHome_,2549,ZagreusHome_2549,,,,...Thank you for waitin'.,,,
Unused,ZagreusHome_,2550,ZagreusHome_2550,,,,...Thank you for waitin'. What can I do for ya?,,,
Integrated,ZagreusHome_,2552,ZagreusHome_2552,,,,"Don't know how I'd even find somethin' in there, but I guess so, yeah.",,,
Integrated,ZagreusHome_,2556,ZagreusHome_2556,,,,...Of course.,,,
Integrated,ZagreusHome_,2559,ZagreusHome_2559,,,,I swear I will.,,,
Integrated,ZagreusHome_,2564,ZagreusHome_2564,,,,Please do.,,,
Integrated,ZagreusHome_,2569,ZagreusHome_2569,,,,Should check the admin chamber for the pact Mother Moon mentioned...,,,
Integrated,ZagreusHome_,2570,ZagreusHome_2570,,,,Should be able to approve a few revisions to that one with the House Contractor I think.,,,
Integrated,ZagreusHome_,2571,ZagreusHome_2571,,,,It's the revised Vayne Pact...,,,
Integrated,ZagreusHome_,2572,ZagreusHome_2572,,,,"Accordin' to the Prince, (Me!), Vayne is hereby no longer barred from visiting Elysium!",,,
Integrated,ZagreusHome_,2576,ZagreusHome_2576,,,,"Haha, my pleasure. Go for it, Vayne!",,,
Integrated,ZagreusHome_,2577,ZagreusHome_2577,,,,Vayne!,,,
Integrated,ZagreusHome_,2581,ZagreusHome_2581,,,,Count on it!,,,
Integrated,ZagreusHome_,2582,ZagreusHome_2582,,,,Vayne might be in Elysium I guess.,,,
Integrated,ZagreusHome_,2583,ZagreusHome_2583,,,,Vayne must be with Riven now.,,,
Integrated,ZagreusHome_,2584,ZagreusHome_2584,,,,Vayne is probably in Elysium.,,,
Integrated,ZagreusHome_,2585,ZagreusHome_2585,,,,Vayne!,,,
Integrated,ZagreusHome_,2586,ZagreusHome_2586,,,,Sometimes the law's not so bad.,,,
Integrated,ZagreusHome_,2588,ZagreusHome_2588,,,,You have a primordial Companion! And you're givin' it to me?!,,,
Integrated,ZagreusHome_,2595,ZagreusHome_2595,,,,I really do mean it.,,,
Integrated,ZagreusHome_,2596,ZagreusHome_2596,,,,These adorable little creatures forced to live in a cage oughtta lighten the mood.,,,
Integrated,ZagreusHome_,2597,ZagreusHome_2597,,,,Perhaps the mystery of whether it's day or night around here will finally be solved?,,,
Integrated,ZagreusHome_,2598,ZagreusHome_2598,,,,"At least somebody will enjoy it around here, even if it's just a painted skeleton.",,,
Integrated,ZagreusHome_,2599,ZagreusHome_2599,,,,"The comfort and the safety hazard of a roarin' fire seems the perfect touch for our fine lounge, I say.",,,
Integrated,ZagreusHome_,2600,ZagreusHome_2600,,,,An intricate mosaic just above my room should make havin' to go in feel less bad I think.,,,
